title,link,description
"UK regional elections: Boris Johnson under scrutiny, historic vote in N. Ireland predicted",https://www.dw.com/en/uk-regional-elections-boris-johnson-under-scrutiny-historic-vote-in-n-ireland-predicted/a-61691869?maca=en-rss-en-all-1573-rdf,"The British prime minister has faced calls to step down after breaking COVID lockdown rules. In Northern Ireland, polls suggest the Irish nationalist party Sinn Fein could win the largest number of seats."
New German open letter: 'Yes' to weapons for Ukraine,https://www.dw.com/en/new-german-open-letter-yes-to-weapons-for-ukraine/a-61692748?maca=en-rss-en-all-1573-rdf,"Pianist Igor Levit, Nobel laureate Herta Müller and 55 other intellectuals have sent an appeal to Chancellor Olaf Scholz. They say Germany should supply heavy weapons to Ukraine."
More than prayers: The faithful who aid Ukraine's front line,https://www.dw.com/en/more-than-prayers-the-faithful-who-aid-ukraine-s-front-line/a-61689192?maca=en-rss-en-all-1573-rdf,"In western Ukraine, a religious community led by Greek-Catholic monks is supporting the war effort by providing clothes and medical supplies for soldiers on the front line."
China's COVID curbs rattle EU business confidence,https://www.dw.com/en/china-s-covid-curbs-rattle-eu-business-confidence/a-61691204?maca=en-rss-en-all-1573-rdf,"More European businesses in China are looking to shift their investments due to the country's strict coronavirus lockdowns, according to the European Chamber of Commerce."
India: Policeman arrested for raping alleged child gang rape victim,https://www.dw.com/en/india-policeman-arrested-for-raping-alleged-child-gang-rape-victim/a-61690818?maca=en-rss-en-all-1573-rdf,Police in India arrested an officer accused of raping a 13-year-old girl who had gone to the police station to file a gang-rape case.
Germany plans documentation center on Nazi occupation in Europe,https://www.dw.com/en/germany-plans-documentation-center-on-nazi-occupation-in-europe/a-61690542?maca=en-rss-en-all-1573-rdf,"Almost 80 years after the end of the Second World War, the German government has approved a concept for a documentation center in Berlin. Its focus: the effects of the Nazi era in Europe."
What are millets and can they help create global food security?,https://www.dw.com/en/what-are-millets-and-can-they-help-create-global-food-security/a-61682721?maca=en-rss-en-all-1573-rdf,The Russian invasion of Ukraine has pushed food insecurity onto the table. Could an overlooked cereal help steady the situation and feed the global population in an era of climate crisis?
Germany: Woman sentenced for poking holes in partner's condoms,https://www.dw.com/en/germany-woman-sentenced-for-poking-holes-in-partner-s-condoms/a-61689670?maca=en-rss-en-all-1573-rdf,"In what the judge described as a ""historic"" case, a woman has been found guilty of sexual assault after poking holes in her partner's condoms without his knowledge or consent."
'Navalny' documentary hits theaters in Germany,https://www.dw.com/en/navalny-documentary-hits-theaters-in-germany/a-61683768?maca=en-rss-en-all-1573-rdf,"Being an outspoken enemy of the Kremlin nearly cost Alexei Navalny his life. In this documentary that feels like a spy thriller, Putin's rival uncovers the facts about his poisoning."
Germany's Scholz: 'Western Balkans belong in Europe',https://www.dw.com/en/germany-s-scholz-western-balkans-belong-in-europe/a-61688348?maca=en-rss-en-all-1573-rdf,The leaders of Serbia and Kosovo met with German Chancellor Olaf Scholz in Berlin. Leaders voiced optimism at the prospect of both joining the European Union.
Champions League: Jürgen Klopp's Liverpool to meet Real Madrid in 2018 re-run,https://www.dw.com/en/champions-league-jürgen-klopp-s-liverpool-to-meet-real-madrid-in-2018-re-run/a-61678834?maca=en-rss-en-all-1573-rdf,"Real Madrid will meet Liverpool in the Champions League final following Madrid's late turnaround against Manchester City. It's a repeat of the 2018 final, with Jürgen Klopp determined not to let history repeat itself."
Scholz stands firm on Ukraine visit amid criticism at home and abroad,https://www.dw.com/en/scholz-stands-firm-on-ukraine-visit-amid-criticism-at-home-and-abroad/a-61687080?maca=en-rss-en-all-1573-rdf,"Chancellor Olaf Scholz addressed Ukraine's refusal to welcome President Frank-Walter Steinmeier again Wednesday, calling it ""a problem for the German people."" He said Kyiv needed to do its part to resolve the issue."
Ukraine: How drones are changing the way of war,https://www.dw.com/en/ukraine-how-drones-are-changing-the-way-of-war/a-61681013?maca=en-rss-en-all-1573-rdf,The war in Ukraine shows that unmanned aerial vehicles are part of modern warfare. Drones have various tasks from aerial surveillance to missile defense.
German Overshoot Day: 'We cannot continue like this',https://www.dw.com/en/german-overshoot-day-we-cannot-continue-like-this/a-61673016?maca=en-rss-en-all-1573-rdf,Germany has used more resources in the first third of 2022 than are sustainably available to it for an entire year. Here's what needs to change.
North Korea cracks down on 'capitalist' pop culture,https://www.dw.com/en/north-korea-cracks-down-on-capitalist-pop-culture/a-61682842?maca=en-rss-en-all-1573-rdf,Some North Koreans are defying strict fashion and style regulations to fight conformity. But their expressions of individualism could cost them their freedom.
DW documentary 'Guardians of Truth' premieres in Berlin,https://www.dw.com/en/dw-documentary-guardians-of-truth-premieres-in-berlin/a-61683697?maca=en-rss-en-all-1573-rdf,Turkish journalist Can Dündar and Mexican investigative journalist Anabel Hernandez both live in exile. They share their stories in a new documentary and at the Berlin premiere.
COVID: Omicron variants are 'escaping previous immunity',https://www.dw.com/en/covid-omicron-variants-are-escaping-previous-immunity/a-61673415?maca=en-rss-en-all-1573-rdf,"You may be at risk of catching new COVID subvariants BA.4 or BA.5 even if you had the original omicron, as virologist Alex Sigal told DW's Science Unscripted."
Germany warns prices may spike as Russia sanctions tighten,https://www.dw.com/en/germany-warns-prices-may-spike-as-russia-sanctions-tighten/a-61681026?maca=en-rss-en-all-1573-rdf,Germany's Cabinet has wrapped two days and talks about the war in Ukraine and its impact on the German economy. The government warned that a planned EU oil embargo could cause supply problems and even higher inflation.
Ukrainian troops get training in Germany,https://www.dw.com/en/ukrainian-troops-get-training-in-germany/a-61682712?maca=en-rss-en-all-1573-rdf,Ukrainian soldiers are receiving weapons training on military bases in Germany. Legal advisers are discussing whether that makes Germany a party to war.
Open letter about weapons deliveries to Ukraine draws criticism,https://www.dw.com/en/open-letter-about-weapons-deliveries-to-ukraine-draws-criticism/a-61660104?maca=en-rss-en-all-1573-rdf,The publication of an open letter to German Chancellor Scholz signed by leading cultural figures has triggered a fierce debate about the planned delivery of heavy weapons to Ukraine — especially on social media.
Can Algeria contribute to the EU's energy security?,https://www.dw.com/en/can-algeria-contribute-to-the-eu-s-energy-security/a-61680466?maca=en-rss-en-all-1573-rdf,"Timely decisions, long-term commitments and a broader vision could help the European Union increase ties with the Western Mediterranean. Algeria, with its large reserves, could enhance the bloc's energy security."
DOK.fest Munich puts spotlight on Ukraine,https://www.dw.com/en/dok-fest-munich-puts-spotlight-on-ukraine/a-61674310?maca=en-rss-en-all-1573-rdf,"After a two-year break due to the pandemic, the documentary film festival is once again held in cinemas. A political thriller about Alexei Navalny opens the event."
Will buying cars online really take off?,https://www.dw.com/en/will-buying-cars-online-really-take-off/a-61676761?maca=en-rss-en-all-1573-rdf,"Boosted by the popularity of electric automaker Tesla, more people than ever are buying vehicles online. UBS estimates the web will make up half of all car sales by 2030, but what will that mean for traditional dealers?"
Breed accounts for less than 10% of a dog's behavior,https://www.dw.com/en/breed-accounts-for-less-than-10-of-a-dog-s-behavior/a-61634800?maca=en-rss-en-all-1573-rdf,"If you're looking for a dog with a specific personality, its breed will tell you less than the environment in which it is raised, a new study suggests."
To be fire and flame: German expressions with 'fire',https://www.dw.com/en/to-be-fire-and-flame-german-expressions-with-fire/a-56983232?maca=en-rss-en-all-1573-rdf,"May 4 marks International Firefighters' Day — a time to honor their work, while also learning some German expressions involving fire."
Will an EU oil embargo put the lights out at Schwedt's refinery?,https://www.dw.com/en/will-an-eu-oil-embargo-put-the-lights-out-at-schwedt-s-refinery/a-61668807?maca=en-rss-en-all-1573-rdf,"As EU member states push for a Russian oil embargo, Germany's PCK Schwedt refinery is facing an uncertain future. It runs wholly on Russian imports, and many locals aren't so sure alternatives can be found in time."
Carbon farming: Climate change solution or greenwashing?,https://www.dw.com/en/carbon-farming-climate-change-solution-or-greenwashing/a-61532175?maca=en-rss-en-all-1573-rdf,European agriculture produces millions of tons of CO2 every year. Could encouraging farmers to capture carbon on their land to sell credits to businesses help reduce emissions?
'Zombie TV': The disintegration of Russia's free press,https://www.dw.com/en/zombie-tv-the-disintegration-of-russia-s-free-press/a-61661855?maca=en-rss-en-all-1573-rdf,"On World Press Freedom Day, a look at how Russia's media has evolved since the 1990s: 37 journalists have been murdered in Russia since Vladimir Putin took office in 2000."
DW documentary series 'Guardians of Truth' looks at press freedom,https://www.dw.com/en/dw-documentary-series-guardians-of-truth-looks-at-press-freedom/a-61657700?maca=en-rss-en-all-1573-rdf,"In this new DW documentary series, exiled Turkish journalist Can Dündar meets Mexican journalist Anabel Hernandez. Both have paid a high price for their fight for truth."
Bundesliga: Leverkusen jubilant as top-four race tilts away from RB Leipzig,https://www.dw.com/en/bundesliga-leverkusen-jubilant-as-top-four-race-tilts-away-from-rb-leipzig/a-61666300?maca=en-rss-en-all-1573-rdf,"Monday's doubleheader saw Leverkusen tighten their grip on a top four place in the Bundesliga. While Moussa Diaby and Patrik Schick shone for Leverkusen against Frankfurt, RB Leipzig crashed in Mönchengladbach."
Germans split over heavy weapons deliveries to Ukraine,https://www.dw.com/en/germans-split-over-heavy-weapons-deliveries-to-ukraine/a-61664515?maca=en-rss-en-all-1573-rdf,The German public is divided on the issue of military support for Ukraine. Many fear the delivery of tanks and training of Ukrainian soldiers in Germany may drag the country into the war.
Is India facing a post-pandemic employment crisis?,https://www.dw.com/en/is-india-facing-a-post-pandemic-employment-crisis/a-61662629?maca=en-rss-en-all-1573-rdf,"India's job market is tightening, and skilled workers are finding it harder to enter the workforce. Government job drives and the informal economy have been unable to make up the difference."
What are the COVID entry rules for travelers to European countries?,https://www.dw.com/en/what-are-the-covid-entry-rules-for-travelers-to-european-countries/a-58017284?maca=en-rss-en-all-1573-rdf,Most European countries have lifted travel restrictions — despite ongoing high infection numbers. DW Travel has compiled this overview of EU rules.
