title,link,description
"Volodymyr Zelenskyy, Ukrainian people win Charlemagne Prize",https://www.dw.com/en/volodymyr-zelenskyy-ukrainian-people-win-charlemagne-prize/a-64126344?maca=en-rss-en-all-1573-rdf,"Ukrainian President Volodymyr Zelenskyy and the Ukrainian people will win the 2023 Charlemagne Prize, the body awarding the prize in Aachen has said. The prize honors work done in the service of European unification."
"To cut off Russian gas, EU burns billions on LNG",https://www.dw.com/en/to-cut-off-russian-gas-eu-burns-billions-on-lng/a-63863444?maca=en-rss-en-all-1573-rdf,The European Union is investing billions in infrastructure in its effort to replace Russian fuels with liquefied natural gas. This could prove to be a dead end — both for taxpayers and for the climate.
UK: 'Warm banks' emerge in Britain as temperatures plummet,https://www.dw.com/en/uk-warm-banks-emerge-in-britain-as-temperatures-plummet/a-64122775?maca=en-rss-en-all-1573-rdf,"Warm banks, where people can sit and access free heating, have sprung up across Britain amid a cost-of-living crisis. Meanwhile, London pubs are opening their doors to remote workers as they battle for survival."
Gianni Infantino lauds 'best World Cup ever' as Morocco lands Club World Cup,https://www.dw.com/en/gianni-infantino-lauds-best-world-cup-ever-as-morocco-lands-club-world-cup/a-64123585?maca=en-rss-en-all-1573-rdf,"Gianni Infantino has described Qatar 2022 as ""the best World Cup ever"" confirming record revenues for FIFA. The organization's president also announced plans to expand the Club World Cup to 32 teams from 2025."
The world's most expensive Harry Potter books at auction,https://www.dw.com/en/the-world-s-most-expensive-harry-potter-books-at-auction/a-64107848?maca=en-rss-en-all-1573-rdf,"A very rare edition of ""The Philosopher's Stone"" won by a competition winner sold for £8,000 at auction following a year of record sales for first edition copies."
Agriculture is a nature killer — what can we do about it?,https://www.dw.com/en/agriculture-is-a-nature-killer-what-can-we-do-about-it/a-64110200?maca=en-rss-en-all-1573-rdf,"The farming system that feeds the world is the biggest killer of biodiversity. It does so by destroying habitats, overusing fertilizers, pesticides and herbicides, and creating vast monocultures. But there are solutions."
Benin Bronzes: From German museums off to Nigeria,https://www.dw.com/en/benin-bronzes-from-german-museums-off-to-nigeria/a-64120683?maca=en-rss-en-all-1573-rdf,Restitution begins: Many valuable cultural objects that once belonged to the kingdom of Benin and have been housed and displayed in German museums for more than 100 years will be on their way back to Nigeria.
World Cup: Can France or Argentina reap economic dividends?,https://www.dw.com/en/world-cup-can-france-or-argentina-reap-economic-dividends/a-64119639?maca=en-rss-en-all-1573-rdf,"The World Cup final takes place on Sunday. For the hosts Qatar, much has already been said about the tournament's economic legacy. But what about the winners?"
How bad for the environment is traveling?,https://www.dw.com/en/how-bad-for-the-environment-is-traveling/a-64092681?maca=en-rss-en-all-1573-rdf,"Travel allows us to explore other cultures, but it's also harmful for the environment. Can changing your mode of transportation make a difference?"
"Berlin: Massive aquarium home to 1,500 fish bursts",https://www.dw.com/en/berlin-massive-aquarium-home-to-1-500-fish-bursts/a-64119337?maca=en-rss-en-all-1573-rdf,"More than 100 firefighters were called to the scene at the Radisson Blu complex in the German capital's Mitte district. The 16-meter aquarium houses 1,500 tropical fish. Two people have so far been reported injured."
