name,latitude,longitude,inf_type
Pidrichchia,51.5870966,24.7987816,City/Town
Soshychne,51.4645927,24.8792096,City/Town
Zapruddia,51.4166719,24.851644,City/Town
Stobykhivka,51.3638631,24.9805141,City/Town
Radoshynka,51.3927539,24.9376186,City/Town
Toboly,51.5954777,25.3448963,City/Town
Stari Chervyshcha,51.6058441,25.3732895,City/Town
Khoteshiv,51.7165336,24.7964404,City/Town
Kotush,51.7668009,24.8019006,City/Town
Cherche,51.7470355,24.8821008,City/Town
Ostrivok,51.7052527,24.8664789,City/Town
Pidborochchia,51.7609691,24.9379164,City/Town
Kivertsi,50.8330406,25.4591639,City/Town
Olyka,50.7105236,25.8232053,City/Town
Lychany,50.6676185,25.8073073,City/Town
Metelne,50.6773116,25.8265129,City/Town
Tsuman,50.8373409,25.8800926,City/Town
Kadyshche,50.7762094,25.8827216,City/Town
Berestiane,50.9642005,25.8882409,City/Town
Borokhiv,50.7918387,25.477121,City/Town
Vyshniv,50.789679,25.5041263,City/Town
Dibrova,50.8165011,25.4992468,City/Town
Hremiache,50.8360605,25.9392654,City/Town
Skrehotivka,50.8558804,25.9789316,City/Town
Yakivtsi,50.8302055,25.9608998,City/Town
Didychi,50.7429095,25.7970591,City/Town
Horianivka,50.7319941,25.8170177,City/Town
Zalisoche,50.7263781,25.8188276,City/Town
Khromiakiv,50.7569019,25.7764482,City/Town
Derno,50.780335,25.7408125,City/Town
Kotiv,50.7984062,25.6752182,City/Town
Moshchanytsia,50.8034628,25.7760342,City/Town
Putylivka,50.7929674,25.797365,City/Town
Stavok,50.7741463,25.786678,City/Town
Dubyshche,50.8022473,25.8078885,City/Town
Bashlyky,50.8239839,25.8453188,City/Town
Romashkivka,50.7830826,25.8146072,City/Town
Zhydychyn,50.8024206,25.3181491,City/Town
Kulchyn,50.8183601,25.319059,City/Town
Lypliany,50.7897381,25.2996943,City/Town
Zhornyshche,50.6988431,25.7408471,City/Town
Nosovychi,50.6892362,25.7476902,City/Town
Chemeryn,50.6999949,25.7707919,City/Town
Zhuravychi,50.9839433,25.7145636,City/Town
Domashiv,50.9481176,25.6791183,City/Town
Mykove,50.9649275,25.7088101,City/Town
Zavitne,50.9373019,25.4813957,City/Town
Chovnytsia,50.9117748,25.4751875,City/Town
Zviriv,50.7878301,25.5670686,City/Town
Vesnianka,50.8239712,25.5246652,City/Town
Oleksandriia,50.8104279,25.5451725,City/Town
Karpylivka,50.8478046,25.8418596,City/Town
Lypne,51.0261327,26.0332812,City/Town
Omelne,51.0046417,25.6258733,City/Town
Ozero,50.8986595,25.5352159,City/Town
Haiove,50.9054944,25.5684506,City/Town
Ozertse,50.8239709,25.3465192,City/Town
Klepachiv,50.8515347,25.3573697,City/Town
Nebizhka,50.7999985,25.3616936,City/Town
Pokashchiv,50.7428034,25.7132867,City/Town
Oderady,50.7407141,25.7475173,City/Town
Prylutske,50.7976913,25.392541,City/Town
Dachne,50.8087843,25.3945413,City/Town
Zhabka,50.821826,25.4217185,City/Town
Sapohove,50.8025414,25.4469347,City/Town
Sylne,50.9036187,25.7944058,City/Town
Horodyshche,50.8955232,25.7487348,City/Town
Klubochyn,50.9421872,25.7587794,City/Town
Sokyrychi,50.8660805,25.5004414,City/Town
Bodiachiv,50.8867594,25.4495346,City/Town
Didovychi,50.868737,25.4695031,City/Town
Zabrody,50.8658577,25.4383792,City/Town
Konopelka,50.9107428,25.4483157,City/Town
Muravyshche,50.8561614,25.5615799,City/Town
Susk,50.954765,25.4274303,City/Town
Zvozy,50.918846,25.4134597,City/Town
Slavne,50.9563102,25.3643099,City/Town
Slovatychi,50.9766869,25.4424251,City/Town
Trostianets,50.9584871,25.5535344,City/Town
Lychky,50.9680997,25.5669991,City/Town
Ostriv,50.9864362,25.5450973,City/Town
Khopniv,50.9771875,25.5124334,City/Town
Yaromel,50.9415051,25.6381615,City/Town
Kholonevychi,51.0087776,25.9776775,City/Town
Znamyrivka,50.973507,26.0242817,City/Town
Khorlupy,50.7362557,25.6584657,City/Town
Palche,50.7741304,25.6457824,City/Town
Holoby,51.0828866,25.0099031,City/Town
Brukhovychi,51.1159464,25.0621482,City/Town
Vivchytsk,51.0898053,24.9568156,City/Town
Kalynovnyk,51.0842748,25.0463033,City/Town
Nuzhel,51.1163221,25.0415224,City/Town
Pohinky,51.1155223,24.9402299,City/Town
Liublynets,51.1847416,24.6240747,City/Town
Dovhonosy,51.1941291,24.5947523,City/Town
Kalynivka,51.2020444,24.5607432,City/Town
Bilashiv,51.1088765,24.7324001,City/Town
Hrushivka,51.0818134,24.7195458,City/Town
Ivanivka,51.099969,24.6951221,City/Town
Perkovychi,51.0804867,24.6685739,City/Town
Bilyn,51.241439,24.8118648,City/Town
Kolodnytsia,51.2401196,24.7588563,City/Town
Velytsk,51.1215838,25.2029427,City/Town
Kukhari,51.0906437,25.2232955,City/Town
Horodyshche,51.3188366,24.5932336,City/Town
Hredky,51.3284978,24.5890552,City/Town
Krasnovolia,51.2858149,24.5892695,City/Town
Dorotyshche,51.3402951,24.7716048,City/Town
Hishyn,51.3041668,24.776422,City/Town
Drozdni,51.1038181,24.878626,City/Town
Honchyi Brid,51.0720988,24.896025,City/Town
Dubove,51.2667688,24.6825314,City/Town
Bakhiv,51.260194,24.7490639,City/Town
Verbka,51.2437472,24.7207543,City/Town
Zelena,51.1723716,24.6894328,City/Town
Volia-Kovelska,51.1953782,24.7010339,City/Town
Toikut,51.3889166,24.823276,City/Town
Volia,51.3759446,24.8308538,City/Town
Zarichchia,51.3770291,24.8176483,City/Town
Lapni,51.3800746,24.8076748,City/Town
Liubche,51.3948657,24.8050699,City/Town
Kozlynychi,51.2448188,25.0361057,City/Town
Hryviatky,51.2501824,25.0080876,City/Town
Lukivka,51.2614678,25.0584794,City/Town
Shkurat,51.1931398,25.0521333,City/Town
Kolodiazhne,51.1812597,24.7958759,City/Town
Budyshche,51.1649547,24.7527027,City/Town
Voloshky,51.1938586,24.8602048,City/Town
Krychevychi,51.2796454,24.9687356,City/Town
Lomachanka,51.2839945,25.0059946,City/Town
Cheremoshne,51.3232685,25.0233402,City/Town
Liubytiv,51.1465792,24.8407754,City/Town
Volia-Liubytivska,51.1503587,24.8904439,City/Town
Vorona,51.1247844,24.7812115,City/Town
Rokytnytsia,51.1032167,24.7755297,City/Town
Maidan,51.0161812,24.9201946,City/Town
Dibrova,51.0394318,24.9325083,City/Town
Solotvyn,51.0160064,24.8858363,City/Town
Melnytsia,51.1505246,25.1013751,City/Town
Kryvlyn,51.176018,25.1162745,City/Town
Myryn,51.1973109,25.1375376,City/Town
Rudka-Myrynska,51.1764139,25.1703487,City/Town
Moshchena,51.2587014,24.6086077,City/Town
Cherkasy,51.2387158,24.6085465,City/Town
Novyi Mosyr,51.0353603,25.0155422,City/Town
Darivka,51.0587598,25.0090438,City/Town
Partyzanske,51.0485954,24.9743574,City/Town
Staryi Mosyr,51.0449267,25.0522151,City/Town
Oblapy,51.3355748,24.691629,City/Town
Myslyna,51.3121656,24.6657786,City/Town
Pisochne,51.2261719,25.0867786,City/Town
Povorsk,51.2657132,25.1261209,City/Town
Hulivka,51.259405,25.2190573,City/Town
Zaiachivka,51.2775726,25.1915488,City/Town
Ozerne,51.2424459,25.2004472,City/Town
Pidrizhzhia,51.1833504,25.2811892,City/Town
Kashivka,51.1649371,25.3154997,City/Town
Popovychi,51.0758541,25.0768792,City/Town
Borshchivka,51.0498307,25.1898289,City/Town
Velykyi Porsk,51.0781338,25.1466716,City/Town
Zhmudche,51.1022749,25.131391700000002,City/Town
Malyi Porsk,51.0512172,25.1250796,City/Town
Svydnyky,51.0451617,25.0930747,City/Town
Radoshyn,51.1620302,24.9830026,City/Town
Baikivtsi,51.1613209,25.0310031,City/Town
Byten,51.1314424,24.971317,City/Town
Marianivka,51.2015413,24.9801894,City/Town
Siltse,51.1368567,25.2205393,City/Town
Arsenovychi,51.1213556,25.3455137,City/Town
Pidlisy,51.1354013,25.2360491,City/Town
Uhly,51.1373412,25.3742148,City/Town
Sytovychi,51.2099254,25.2186838,City/Town
Svitle,51.2343411,25.3030414,City/Town
Skulyn,51.2796488,24.8917046,City/Town
Stebli,51.243202,24.8934893,City/Town
Stari Koshary,51.2257655,24.5231181,City/Town
Krasnodubia,51.2513695,24.5023699,City/Town
Kruhel,51.2609141,24.5192943,City/Town
Novi Koshary,51.2468576,24.5348973,City/Town
Ukhovetsk,51.2411968,24.9370465,City/Town
Lokachi,50.7367591,24.6485346,City/Town
Bubniv,50.6572713,24.8282477,City/Town
Lyniv,50.680107,24.848318,City/Town
Bilopil,50.6028507,24.6470292,City/Town
Kuty,50.5926568,24.6942062,City/Town
Viinytsia,50.789557,24.6745186,City/Town
Hubyn,50.796379,24.6263583,City/Town
Mykhailivka,50.772423,24.6571246,City/Town
Pavlovychi,50.7755935,24.6769149,City/Town
Tumyn,50.8494014,24.6048027,City/Town
Dorohynychi,50.709769,24.5959139,City/Town
Nyzki Tsevelychi,50.7073637,24.6379177,City/Town
Piatykory,50.7266792,24.6316153,City/Town
Zamlychi,50.7228543,24.5371724,City/Town
Bermeshiv,50.6940015,24.5253445,City/Town
Zaluzhne,50.7435942,24.563211,City/Town
Zaturtsi,50.780835,24.8542173,City/Town
Velykyi Okorsk,50.7542195,24.9254053,City/Town
Vilka-Sadivska,50.75203,24.8450821,City/Town
Kvasovytsia,50.7403959,24.9072879,City/Town
Malyi Okorsk,50.7450776,24.9272746,City/Town
Yunivka,50.7755109,24.886707,City/Town
Zaiachytsi,50.6987383,24.7044879,City/Town
Kremesh,50.6773576,24.7036228,City/Town
Zubylne,50.8126769,24.8606118,City/Town
Semerynske,50.8210427,24.8651577,City/Town
Sirnychky,50.7977589,24.8941761,City/Town
Kysylyn,50.8527793,24.8005648,City/Town
Tverdyni,50.8772212,24.7571115,City/Town
Kozliv,50.7160133,24.6644784,City/Town
Rohovychi,50.7257286,24.7093013,City/Town
Tvorynychi,50.7125289,24.6955858,City/Town
Tsevelychi,50.6987658,24.6646374,City/Town
Kolpytiv,50.5893652,24.7670738,City/Town
Koniukhy,50.6355143,24.6984233,City/Town
Zashchytiv,50.6513062,24.6640163,City/Town
Krukhynychi,50.7528946,24.6561301,City/Town
Markovychi,50.7373177,24.6914198,City/Town
Mizhhiria,50.7244003,24.7542612,City/Town
Oziutychi,50.8470576,24.7037497,City/Town
Zapust,50.8480749,24.7642045,City/Town
Pryvitne,50.6391028,24.7459859,City/Town
Korytnytsia,50.6335817,24.7996614,City/Town
Staryi Zahoriv,50.6653938,24.6310198,City/Town
Novyi Zahoriv,50.6709952,24.6039687,City/Town
Khoriv,50.6875178,24.6417831,City/Town
Kholopychi,50.7918519,24.7715944,City/Town
Zhuravets,50.8352947,24.7857027,City/Town
Mankiv,50.7744559,24.8016598,City/Town
Movchaniv,50.7986879,24.7156921,City/Town
Shelviv,50.7212903,24.7791875,City/Town
Voinyn,50.6922934,24.7791621,City/Town
Hranativ,50.7195447,24.8159998,City/Town
Sadivski Dubyny,50.7211118,24.8339141,City/Town
Rokyni,50.8315177,25.266206,City/Town
Bryshche,50.8434434,25.2164986,City/Town
Torchyn,50.7670788,24.9975862,City/Town
Baiv,50.6958431,25.2240011,City/Town
Horodyshche,50.7065202,25.265811,City/Town
Tseperiv,50.6917621,25.1737252,City/Town
Bakivtsi,50.5880344,25.2717857,City/Town
Ozeriany,50.5740031,25.2174936,City/Town
Bilostok,50.6871881,24.9962639,City/Town
Horzvyn,50.678613,24.9603063,City/Town
Boratyn,50.7037998,25.3601665,City/Town
Holyshiv,50.6789561,25.3407614,City/Town
Novostav,50.6691178,25.3662584,City/Town
Rovantsi,50.7298069,25.3508656,City/Town
Buiany,50.7599477,25.033526,City/Town
Usychi,50.7609463,25.0726527,City/Town
Usychivski Budky,50.7288551,25.0810824,City/Town
Boholiuby,50.7684982,25.2371281,City/Town
Bohushivka,50.7607249,25.1960821,City/Town
Tarasove,50.7566667,25.2593946,City/Town
Vesele,50.8029019,25.0491921,City/Town
Verkhy,50.8066845,25.0044984,City/Town
Voiutyn,50.6572579,25.013006,City/Town
Hat,50.6775176,25.0425036,City/Town
Tertky,50.6737215,25.0649734,City/Town
Chornyi Lis,50.6227872,24.9957927,City/Town
Hirka Polonka,50.6869523,25.2685835,City/Town
Ozdiv,50.6830029,25.2140452,City/Town
Polonka,50.6888588,25.2994099,City/Town
Horodyshche,50.583746,25.0774659,City/Town
Hryhorovychi,50.5916771,25.086755,City/Town
Martynivka,50.561076,25.1553961,City/Town
Zaborol,50.7465925,25.231499,City/Town
Antonivka,50.7281643,25.1678332,City/Town
Velykyi Omelianyk,50.7382581,25.2659839,City/Town
Vsevolodivka,50.7443384,25.1738034,City/Town
Oleksandrivka,50.7450662,25.1515682,City/Town
Korshiv,50.6651906,25.129321,City/Town
Lavriv,50.6124198,25.2611434,City/Town
Lypyny,50.765554,25.4059003,City/Town
Lyshche,50.7073194,25.4615844,City/Town
Vorotniv,50.695871,25.5486407,City/Town
Kniahynynok,50.7990691,25.2591652,City/Town
Bukiv,50.8277847,25.1986883,City/Town
Zmiinets,50.7655164,25.2828713,City/Town
Mylushyn,50.7805589,25.2476164,City/Town
Mylushi,50.7772266,25.2762442,City/Town
Motashivka,50.7999072,25.2105911,City/Town
Syrnyky,50.8120427,25.248975,City/Town
Nesvich,50.6336225,25.1109808,City/Town
Oderady,50.6922067,25.0971041,City/Town
Horodok,50.6949167,25.1296174,City/Town
Somaky,50.6897534,25.0437764,City/Town
Pidhaitsi,50.7117039,25.4038316,City/Town
Krupa,50.6740294,25.4302428,City/Town
Strumivka,50.7456495,25.4295847,City/Town
Piddubtsi,50.7662157,25.5222979,City/Town
Harazdzha,50.7426712,25.496118,City/Town
Promin,50.6497497,25.2926638,City/Town
Verbaiv,50.6506259,25.3529265,City/Town
Korshovets,50.6686892,25.3296744,City/Town
Luchytsi,50.6178638,25.3813166,City/Town
Mstyshyn,50.6282824,25.3509931,City/Town
Radomyshl,50.5611288,25.2656561,City/Town
Romanivka,50.5452508,25.2293739,City/Town
Sukhovolia,50.5658228,25.2984505,City/Town
Ratniv,50.6682265,25.1834817,City/Town
Viktoriany,50.6838986,25.1490503,City/Town
Romaniv,50.747634,25.5924722,City/Town
Botyn,50.7528121,25.6152249,City/Town
Verkhivka,50.7071808,25.5879857,City/Town
Novokotiv,50.7622758,25.5673416,City/Town
Sadiv,50.6922506,24.9201797,City/Town
Koshiv,50.7004686,24.8802728,City/Town
Smolyhiv,50.7624642,24.957631,City/Town
Dubychanske,50.7639086,24.9769045,City/Town
Sarnivka,50.749755,24.9589541,City/Town
Khorokhoryn,50.8230293,24.9476307,City/Town
Barvinok,50.8168604,24.9015267,City/Town
Mykhailivka,50.8166302,24.9936177,City/Town
Charukiv,50.6138756,25.1019202,City/Town
Vyhurychi,50.5817126,25.1253053,City/Town
Shepel,50.7840172,25.1178702,City/Town
Zabolottsi,50.8020953,25.111256,City/Town
Okhotyn,50.7551551,25.103927,City/Town
Liubeshiv,51.7621256,25.4910872,City/Town
Zarika,51.7481767,25.5195747,City/Town
Rudka,51.7158838,25.4994275,City/Town
Berezychi,51.6958291,25.4577161,City/Town
Novi Berezychi,51.7022683,25.4146075,City/Town
Vil,51.6874935,25.4903699,City/Town
Birky,51.8098622,25.2018846,City/Town
Vytule,51.7972853,25.1664146,City/Town
Bykhiv,51.7512983,25.2751134,City/Town
Khutomyr,51.752586,25.2271149,City/Town
Velyka Hlusha,51.8153987,25.0415414,City/Town
Nevir,51.8724476,24.9801809,City/Town
Pohulianka,51.823074,25.1157782,City/Town
Velykyi Kurin,51.7918612,25.4291319,City/Town
Prokhody,51.7869853,25.4681355,City/Town
Vetly,51.8840817,25.1017971,City/Town
Hirky,51.8938491,25.2780591,City/Town
Liubotyn,51.8641367,25.2866437,City/Town
Mukoshyn,51.9096396,25.2174611,City/Town
Derevok,51.754768,25.349391,City/Town
Dolsk,51.8929417,25.5135513,City/Town
Hrechyshcha,51.8840474,25.4394235,City/Town
Shlapan,51.8758183,25.4628523,City/Town
Zalazzia,51.7291713,25.1701317,City/Town
Dibrova,51.7354549,25.1295654,City/Town
Zaliznytsia,51.6960342,25.5717997,City/Town
Lobna,51.6555691,25.5809108,City/Town
Mizhhaitsi,51.6982912,25.5307753,City/Town
Zarudchi,51.7726018,25.5260459,City/Town
Buchyn,51.839034,25.6117846,City/Town
Pidkormillia,51.8051743,25.5192777,City/Town
Pozhoh,51.7919301,25.5967813,City/Town
Selisok,51.7999741,25.5554379,City/Town
Liubeshivska Volia,51.7289713,25.439611,City/Town
Viazivne,51.7700688,25.4455991,City/Town
Liubiaz,51.8426185,25.472876,City/Town
Mala Hlusha,51.7923946,24.9907389,City/Town
Kalyvytsia,51.7504553,24.9755647,City/Town
Sedlyshche,51.6638016,25.3722395,City/Town
Uhrynychi,51.6748489,25.4044703,City/Town
Sudche,51.7287221,25.5911308,City/Town
Berezna Volia,51.7719212,25.6249655,City/Town
Khotsun,51.8494828,25.5243648,City/Town
Svalovychi,51.8688243,25.6379593,City/Town
Tsyr,51.8206667,25.2863682,City/Town
Lakhvychi,51.8303107,25.3768943,City/Town
Shchytyn,51.7818008,24.8687584,City/Town
Liuboml,51.227596,24.0311359,City/Town
Holovne,51.3285872,24.0603101,City/Town
Maslovets,51.32505,24.1023833,City/Town
Skrypytsia,51.3192468,24.1485366,City/Town
Yasne,51.3333066,24.1670797,City/Town
Birky,51.2460994,24.067549,City/Town
Skyby,51.2262937,24.1187307,City/Town
Vyshniv,51.1981918,24.0211436,City/Town
Babatsi,51.1777075,23.9855461,City/Town
Kotsiury,51.1976965,23.9825182,City/Town
Hushcha,51.2727956,23.749853,City/Town
Vyshnivka,51.2894986,23.7113066,City/Town
Mylovan,51.2454216,23.7805436,City/Town
Pidlissia,51.3105939,23.6972602,City/Town
Zabolottia,51.4028452,24.1178818,City/Town
Humentsi,51.3846389,24.0486169,City/Town
Krushynets,51.4132307,24.056575,City/Town
Zabuzhzhia,51.3733861,23.7067177,City/Town
Verbivka,51.3478526,23.7469919,City/Town
Lokutky,51.3586868,23.72616,City/Town
Novouhruzke,51.3259021,23.6730543,City/Town
Zapillia,51.2591071,23.9901191,City/Town
Krasnovolia,51.2282469,23.9780523,City/Town
Lysniaky,51.2351394,23.9523152,City/Town
Zachernechchia,51.2828786,24.3440298,City/Town
Bilychi,51.2447501,24.3403883,City/Town
Vysoke,51.2474959,24.2967989,City/Town
Zghorany,51.3575766,23.9816916,City/Town
Hupaly,51.3774932,23.8664734,City/Town
Zaozerne,51.371493,23.944175,City/Town
Sylne,51.3813301,24.0159914,City/Town
Kusnyshcha,51.2784705,24.0500557,City/Town
Horodnie,51.2746887,24.1270485,City/Town
Ladyn,51.0721228,24.1345079,City/Town
Mosyr,51.0406705,24.0938109,City/Town
Pustynka,51.0821915,24.1154149,City/Town
Mashiv,51.1928908,24.1214323,City/Town
Nudyzhe,51.3830152,24.1059509,City/Town
Mshanets,51.3473748,24.178963,City/Town
Cheremoshna Volia,51.3739318,24.1974029,City/Town
Olesk,51.1060782,24.1856513,City/Town
Hlynianka,51.1348049,24.1942402,City/Town
Pidhorodne,51.2383884,24.1922452,City/Town
Boremshchyna,51.2385474,24.2085738,City/Town
Vilka-Pidhorodnenska,51.2572535,24.1967112,City/Town
Zastavie,51.2482352,24.2009519,City/Town
Polapy,51.3122034,23.9393255,City/Town
Sokil,51.2959874,23.9177926,City/Town
Pochapy,51.276177,24.268683,City/Town
Vyhnanka,51.2925799,24.278896,City/Town
Chornoplesy,51.3191415,24.2633696,City/Town
Radekhiv,51.164134,24.0754603,City/Town
Vyzhhiv,51.1159449,24.0852328,City/Town
Chmykos,51.1335279,24.1129735,City/Town
Rymachi,51.1918602,23.9103989,City/Town
Berezhtsi,51.1620189,23.8830295,City/Town
Rivne,51.23636,23.8098456,City/Town
Borove,51.2674576,23.8328961,City/Town
Starovoitove,51.2004239,23.8327861,City/Town
Stolynski Smoliary,51.3832706,23.7787839,City/Town
Budnyky,51.3365299,23.7697915,City/Town
Horokhovyshche,51.3308939,23.741395,City/Town
Rohovi Smoliary,51.3467642,23.8044283,City/Town
Khvorostiv,51.197162,24.2325898,City/Town
Ruda,51.2313528,24.2557391,City/Town
Shtun,51.147411,24.0228171,City/Town
Vysotsk,51.1041996,23.8855587,City/Town
Zamlynnia,51.1299115,23.9657138,City/Town
Pryrichchia,51.1205299,23.9005278,City/Town
Terekhy,51.117309,23.88668,City/Town
Manevychi,51.2871499,25.5345956,City/Town
Kolky,51.0995804,25.6680819,City/Town
Borovychi,51.0744962,25.4844975,City/Town
Hruziatyn,51.0972497,25.4455804,City/Town
Budky,51.2252666,25.7516594,City/Town
Kamianukha,51.2393776,25.7151542,City/Town
Rudka,51.2130166,25.7084914,City/Town
Velyka Vedmezhka,51.3062571,25.7992366,City/Town
Novi Pidtsarevychi,51.3263304,25.8244484,City/Town
Velyka Osnytsia,51.1866465,25.9614366,City/Town
Zarichchia,51.1864704,25.9099276,City/Town
Mala Osnytsia,51.2092297,25.9534564,City/Town
Haluziia,51.3995135,25.5959485,City/Town
Hodomychi,51.0662617,25.5250726,City/Town
Horaimivka,51.0488413,25.8976294,City/Town
Maidan-Lypnenskyi,51.0758696,25.9853799,City/Town
Horodok,51.3700105,25.4861088,City/Town
Dovzhytsia,51.1878047,25.5469584,City/Town
Velyka Yablunka,51.2201028,25.548779,City/Town
Hraddia,51.1748512,25.5802811,City/Town
Zahorivka,51.1998489,25.5317613,City/Town
Mala Yablunka,51.2248118,25.4877267,City/Town
Karasyn,51.4511958,25.4866128,City/Town
Zamostia,51.4598191,25.5157607,City/Town
Komarove,51.1776641,25.7517427,City/Town
Novosilky,51.2056354,25.8075496,City/Town
Kopyllia,51.1123603,25.592985,City/Town
Kostiukhnivka,51.348793,25.7578487,City/Town
Vovchytsk,51.3316341,25.7024475,City/Town
Kolodii,51.361323,25.8133803,City/Town
Krasnovolia,51.1281669,25.8657687,City/Town
Mateiky,51.0865462,25.8867615,City/Town
Nichohivka,51.1120221,25.894891,City/Town
Pohulianka,51.1027672,25.8752187,City/Town
Telchi,51.1438014,25.9160514,City/Town
Kukly,51.2195727,25.6491409,City/Town
Severynivka,51.251515,25.6269162,City/Town
Kulykovychi,51.1583234,25.7904676,City/Town
Lisove,51.2794717,25.7036515,City/Town
Huta-Lisivska,51.255375,25.7426065,City/Town
Lyshnivka,51.4685652,25.4091563,City/Town
Nova Ruda,51.4247649,25.332388,City/Town
Hradysk,51.3776115,25.3566209,City/Town
Nabruska,51.4687672,25.2966602,City/Town
Okonsk,51.2553424,25.5445958,City/Town
Prylisne,51.3784916,25.5188155,City/Town
Rudnyky,51.0329791,25.7615732,City/Town
Kalynivka,51.0486104,25.6978232,City/Town
Marianivka,51.0243487,25.6829489,City/Town
Novoukrainka,51.0396847,25.6519968,City/Town
Ostrovy,51.077547,25.6897426,City/Town
Serkhiv,51.4613994,25.5913233,City/Town
Starosillia,51.0886689,25.6543568,City/Town
Roznychi,51.1180764,25.672651,City/Town
Semky,51.1222549,25.7355433,City/Town
Sytnytsia,51.0531381,25.6156566,City/Town
Staryi Chortoryisk,51.2207639,25.853688,City/Town
Troianivka,51.3311547,25.2844232,City/Town
Berezhnytsia,51.3677111,25.2143975,City/Town
Maidan,51.2906755,25.2701155,City/Town
Chersk,51.3163275,25.2307073,City/Town
Tsminy,51.2939671,25.8538192,City/Town
Kozlynychi,51.2714997,25.9222184,City/Town
Mala Vedmezhka,51.2931034,25.7991046,City/Town
