name,latitude,longitude,inf_type,population
Mali Buchky,49.0022552,35.5290718,City/Town,
Mali Budky,50.8606268,33.7226133,City/Town,
Mali Budyshcha,49.9849507,34.6011683,City/Town,
Mali Chornokintsi,48.9776709,25.9992905,City/Town,
Mali Dederkaly,50.0425113,26.1024399,City/Town,
Mali Didushychi,49.1478741,24.0228205,City/Town,
Mali Dmytrovychi,50.205622,30.5208732,City/Town,
Mali Dolyny,50.1884054,23.513379,City/Town,
Mali Dorohostai,50.548036,25.5860837,City/Town,
Mali Fesky,50.1483842,35.9663436,City/Town,
Mali Hadomtsi,49.8743219,28.8340773,City/Town,
Mali Haiky,50.0439268,25.2985345,City/Town,
Mali Heivtsi,48.4902183,22.2936779,City/Town,
Mali Holoby,51.5809866,25.1911099,City/Town,
Mali Hrybovychi,49.9113828,24.025943,City/Town,
Mali Kalenychi,50.0791185,27.2885884,City/Town,
Mali Kaletyntsi,50.101451,26.2973146,City/Town,
Mali Kanivtsi,49.6254638,32.3367978,City/Town,
Mali Kopani,46.4364374,32.7179072,City/Town,
Mali Korostivtsi,49.0324775,28.0051096,City/Town,
Mali Korovyntsi,50.0119759,28.2698684,City/Town,
Mali Kosharyshcha,50.2731965,28.8962336,City/Town,
Mali Kozuby,49.4997048,34.328067,City/Town,
Mali Krushlyntsi,49.2499998,28.6731444,City/Town,
Mali Krynky,49.7394353,37.0574299,City/Town,
Mali Kuskivtsi,49.8478985,26.0372399,City/Town,
Mali Kutyshcha,49.6353255,28.4081708,City/Town,
Mali Lanky,49.6313127,24.3309139,City/Town,
Mali Lypniahy,49.6266076,33.1355128,City/Town,
Mali Lysivtsi,49.8081957,29.5093351,City/Town,
Mali Matsevychi,49.893097,27.3461891,City/Town,
Mali Mokriany,49.6947017,23.3179415,City/Town,
Mali Moshkivtsi,49.9795989,28.8612003,City/Town,
Mali Moshky,51.2746625,28.8747112,City/Town,
Mali Nahirtsi,50.0021501,24.3887866,City/Town,
Mali Novosilky,49.7462001,22.9812555,City/Town,
Mali Nyzghirtsi,49.7921051,29.1098065,City/Town,
Mali Orlyntsi,49.5749469,26.9063356,City/Town,
Mali Peredrymykhy,50.0491826,24.0940489,City/Town,
Mali Perelisky,50.0380179,24.9547602,City/Town,
Mali Pidlisky,49.9206617,24.1557304,City/Town,
Mali Prokhody,50.2273193,36.3362761,City/Town,
Mali Prytsky,49.8556248,31.0977959,City/Town,
Mali Puzyrky,49.8387272,26.7557162,City/Town,
Mali Sadky,50.1592527,26.1205531,City/Town,
Mali Sady,50.4036665,25.573452,City/Town,
Mali Selmentsi,48.5132411,22.1607007,City/Town,
Mali Shcherbaky,47.5490976,35.5537413,City/Town,
Mali Solontsi,49.2983334,34.473701,City/Town,
Mali Sorochyntsi,50.0353386,33.6695802,City/Town,
Mali Telkovychi,51.6911637,25.9749374,City/Town,
Mali Viknyny,49.9255593,25.8997339,City/Town,
Mali Vilmy,50.9088457,34.658322,City/Town,
Mali Yerchyky,49.8359652,29.588374,City/Town,
Mali Yerkivtsi,50.1650322,31.2525136,City/Town,
Mali Yunachky,49.8397552,26.9319545,City/Town,
Mali Zahaitsi,50.0107424,26.0388392,City/Town,
Mali Zahirtsi,50.3617233,25.6754336,City/Town,
Mali Zherebky,49.7061683,26.5304867,City/Town,
Mali Zozulyntsi,49.6814288,26.6782929,City/Town,
Maliarivshchyna,50.668447,33.578275,City/Town,
Maliarshchyna,48.3625701,34.3364615,City/Town,
Maliatyn,50.7117816,26.7496661,City/Town,
Maliatyntsi,48.5089903,25.6376512,City/Town,
Malihonove,47.3672258,29.9643512,City/Town,
Maliieve,48.543495,36.8351128,City/Town,
Maliiky,51.4994479,30.8416279,City/Town,
Maliivka,49.241759,37.7112884,City/Town,
Maliivske,48.4700897,36.8055893,City/Town,
Maliivtsi,48.9936606,26.9795005,City/Town,
Maliutianka,50.2868366,30.2673623,City/Town,
Maliutyntsi,50.254226,32.1924272,City/Town,
Maliv,49.2804534,25.6651706,City/Town,
Malkivka,50.5290487,32.3549043,City/Town,
Malky,49.8668543,27.1166133,City/Town,
Malniv,49.8967671,23.0859455,City/Town,
Malnivska Volia,49.9039936,23.1116946,City/Town,
Maloandriivka,48.7927644,34.9918058,City/Town,
Maloberezanske,49.5393161,30.5770285,City/Town,
Malodolynske,46.3536697,30.6295493,City/Town,
Malodvorianka,47.7377504,32.0478844,City/Town,
Malofedorivka,48.0048559,32.9805262,City/Town,
Malohlumchanka,50.9363657,27.5777505,City/Town,
Malohnativka,47.5120888,37.6735231,City/Town,
Maloianysol,47.3749105,37.3355941,City/Town,
Maloiaroslavets Druhyi,46.153438,29.0837764,City/Town,
Maloiaroslavets Pershyi,46.0925026,29.0027179,City/Town,
Maloivanivka,48.3833577,38.641772,City/Town,
Malokakhovka,46.7787262,33.445444,City/Town,
Malokalynove,48.2395997,39.6865983,City/Town,
Malokaterynivka,47.65386,35.2557914,City/Town,
Malokhatka,49.1119857,38.8062221,City/Town,
Malokoneve,48.0945858,32.3310728,City/Town,
Malokostiantynivka,48.4430276,38.9089365,City/Town,
Malokozyrshchyna,49.0416509,35.2938172,City/Town,
Malolitky,48.8674467,36.947653,City/Town,
Malomykhailivka,48.0864314,36.4050637,City/Town,
Malomykhailivske,47.3200923,32.9107544,City/Town,
Malomykolaivka,48.4401607,36.370428,City/Town,
Malooleksandrivka,48.4885289,35.836775,City/Town,
Maloorlivka,48.187094,38.3437552,City/Town,
Maloploske,47.0128756,29.7424513,City/Town,
Malopolovetske,49.9217916,29.8070618,City/Town,
Maloriazantseve,48.8896762,38.3442934,City/Town,
Malorichenske,44.7581433,34.5562109,City/Town,
Maloroshove,47.2354277,29.9250719,City/Town,
Maloseletske,49.7961264,32.8330189,City/Town,
Malosilka,49.9765896,28.4229282,City/Town,
Malosofiivka,48.1759373,34.1321793,City/Town,
Malosolone,47.6236204,31.6092808,City/Town,
Malotaranivka,48.6692368,37.5093549,City/Town,
Malotsebrykove,47.1088593,30.1430154,City/Town,
Maloukrainka,47.6745085,31.9681639,City/Town,
Malovane,50.5768111,25.4882206,City/Town,
Malovanka,49.7279251,23.692843,City/Town,
Malovarvarivka,46.9392737,31.6981411,City/Town,
Malovedmezhe,48.0941037,39.5316995,City/Town,
Malovendelivka,49.009395,38.9400183,City/Town,
Malovnyche,48.7849021,28.145526,City/Town,
Malovodiane,48.1007552,32.7359615,City/Town,
Malovodne,47.3720408,37.6818517,City/Town,
Malovody,49.363584,25.297981,City/Town,
Malovydne,44.7963764,33.8090624,City/Town,
Malozakharyne,48.0609035,34.8230139,City/Town,
Malozalissia,48.7668062,26.5702046,City/Town,
Malozhenivka,47.5969744,31.817402,City/Town,
Malozymenove,47.0441397,30.2069966,City/Town,
Maltsi,49.1233969,34.0434619,City/Town,
Maltsivka,49.8887251,37.9908641,City/Town,
Maltsivske,48.8398689,36.1833136,City/Town,
Malushka,51.1619904,26.5960006,City/Town,
Malushyne,51.4873319,34.2307769,City/Town,
Malychyna Hreblia,51.315506,32.4687351,City/Town,
Malyi,50.2235157,23.7366704,City/Town,
Malyi Bakai,49.6153079,33.9230074,City/Town,
Malyi Bereznyi,48.8588505,22.4441548,City/Town,
Malyi Bobryk,50.740722,35.0724307,City/Town,
Malyi Brataliv,49.8613337,27.7964472,City/Town,
Malyi Bukryn,49.9132572,31.3458869,City/Town,
Malyi Burluk,50.1396121,37.4786895,City/Town,
Malyi Buzukiv,49.2928038,32.0194053,City/Town,
Malyi Cherniatyn,49.7946078,27.0105387,City/Town,
Malyi Doroshiv,49.9467814,24.0723506,City/Town,
Malyi Dykhtynets,48.0396675,25.0091471,City/Town,
Malyi Dyrchyn,51.7152039,31.7172438,City/Town,
Malyi Dyvlyn,51.098203,28.1193855,City/Town,
Malyi Fontan,47.8082189,29.5197667,City/Town,
Malyi Hlybochok,49.6989488,25.8094133,City/Town,
Malyi Hovyliv,49.2419305,25.8763768,City/Town,
Malyi Hvizdets,48.565127,25.2683433,City/Town,
Malyi Karabchiiv,49.0596001,26.6936346,City/Town,
Malyi Karashyn,50.3489838,29.6373013,City/Town,
Malyi Kermenchyk,47.6281537,36.9897727,City/Town,
Malyi Khodachkiv,49.4850725,25.8420302,City/Town,
Malyi Kliuchiv,48.4763183,24.9184301,City/Town,
Malyi Kobeliachok,49.340902,34.2207924,City/Town,
Malyi Kobylyn,51.3238819,28.5455837,City/Town,
Malyi Krupil,50.4908668,31.5278285,City/Town,
Malyi Kryvotyn,50.9629422,28.0989128,City/Town,
Malyi Kuchuriv,48.4630007,25.9053124,City/Town,
Malyi Kuialnyk,47.7306579,29.5872808,City/Town,
Malyi Kunynets,49.9651724,25.7073666,City/Town,
Malyi Lazuchyn,49.7586816,26.4441638,City/Town,
Malyi Liubin,49.7077738,23.7599768,City/Town,
Malyi Lystven,51.7209354,31.0058994,City/Town,
Malyi Maiak,44.6131127,34.3606898,City/Town,
Malyi Mydsk,51.0916146,26.1738667,City/Town,
Malyi Mytnyk,49.5822465,27.9945927,City/Town,
Malyi Obukhiv,48.7791958,27.7629202,City/Town,
Malyi Obzyr,51.4406842,25.2346047,City/Town,
Malyi Okorsk,50.7450776,24.9272746,City/Town,
Malyi Oleksyn,50.6602101,26.2395164,City/Town,
Malyi Orchyk,49.1890137,35.0820969,City/Town,
Malyi Ostrozhok,49.6862469,28.3125414,City/Town,
Malyi Pereviz,49.9912983,34.0418926,City/Town,
Malyi Poliukhiv,49.620872,24.6927063,City/Town,
Malyi Porsk,51.0512172,25.1250796,City/Town,
Malyi Pravutyn,50.4568568,27.2242058,City/Town,
Malyi Rakovets,48.2586193,23.2078582,City/Town,
Malyi Rozhyn,48.2644671,25.0564691,City/Town,
Malyi Rzhavets,49.6698217,31.3480478,City/Town,
Malyi Sambir,51.0982089,33.0472203,City/Town,
Malyi Shpakiv,50.5945349,25.983718,City/Town,
Malyi Sknyt,50.4715102,26.9388959,City/Town,
Malyi Stydyn,51.0154194,26.1694336,City/Town,
Malyi Sukhodil,48.3620186,39.836423,City/Town,
Malyi Trostianets,49.4984334,34.508085,City/Town,
Malyi Utliuh,46.8556675,35.0351618,City/Town,
Malyi Viazivok,49.9884331,32.863737,City/Town,
Malyi Vyshnopil,49.9048338,27.5653711,City/Town,
Malyi Vystorop,50.6359799,34.807182,City/Town,
Malyi Yablunets,50.8336061,28.02264,City/Town,
Malyi Zalaniv,49.4506256,24.5539887,City/Town,
Malyi Zatyshok,48.5043188,30.0403872,City/Town,
Malyi Zholudsk,51.2904811,26.1133462,City/Town,
Malyi Zhvanchyk,48.7307145,26.9893357,City/Town,
Malyi Zhytyn,50.6729907,26.3439961,City/Town,
Malyi Zliiv,51.7200108,30.8454144,City/Town,
Malykivshchyna,49.8304055,34.1263603,City/Town,
Malyky,49.0882605,33.7824527,City/Town,
Malyn,50.7666413,29.2439269,City/Town,
Malyn Airstrip,50.786675,29.246711,small_airport,
Malyniv,49.5855098,23.6190451,City/Town,
Malynivka,50.0112648,33.483454,City/Town,
Malynivshchyna,49.8831222,31.7802301,City/Town,
Malynivtsi,48.4961392,26.601938,City/Town,
Malynky,49.443856,29.180906,City/Town,
Malynove,47.8367223,37.7203588,City/Town,
Malynsk,51.0906348,26.5457073,City/Town,
Malyntsi,48.4280942,26.2208064,City/Town,
Malynychi,49.3821011,26.8453465,City/Town,
Malynyshche,49.9235767,25.2627297,City/Town,
Malyshivka,47.9407465,35.0005003,City/Town,
Malyzhyne,50.2199337,35.7234846,City/Town,
Mamaivtsi,48.3467243,25.8380699,City/Town,
Mamalyha,48.2584637,26.5827937,City/Town,
Mamalyha Heliport,48.2477,26.58473,heliport,
Mamchuri,50.0958593,24.9573341,City/Town,
Mamech,51.3032704,28.9897274,City/Town,
Mamekyne,52.1038086,33.225956,City/Town,
Mamornytsia,48.2211141,26.0973437,City/Town,
Mamornytsia Vama,48.226822,26.1179884,City/Town,
Mamryn,50.3077026,29.007301,City/Town,
Mamusheve,48.5770438,39.0317778,City/Town,
Manachyn,49.5414975,26.3504899,City/Town,
Manachynivka,49.9726287,34.0950307,City/Town,
Manaiv,49.8195294,25.2101213,City/Town,
Manchenky,49.9780565,35.8485211,City/Town,
Manchychi,50.3261484,34.9742592,City/Town,
Maneve,49.8933266,25.858755,City/Town,
Manevychi,51.2871499,25.5345956,City/Town,
Manhush,47.0600513,37.3078418,City/Town,
Mani,50.0389666,27.9768923,City/Town,
Maniatyn,50.4267894,27.2166284,City/Town,
Maniava,48.6407552,24.3435408,City/Town,
Manivtsi,49.7644129,26.9742346,City/Town,
Mankiv,50.7744559,24.8016598,City/Town,
Mankivka,49.3620863,34.4802361,City/Town,
Mankivske,48.1774768,30.2423867,City/Town,
Mankivtsi,49.053941,27.846705,City/Town,
Manky,50.7581752,34.4832133,City/Town,
Manne,47.4667469,31.2434621,City/Town,
Mantsivka,50.0158919,37.4117772,City/Town,
Mantyn,50.5325865,25.5930009,City/Town,
Manuilivka,46.9157578,36.1171979,City/Town,
Manuilove,49.7636969,35.692598,City/Town,
Manukhivka,51.2503871,34.1560122,City/Town,
Manvelivka,48.2285642,35.8670674,City/Town,
Manych,47.7520512,38.7453094,City/Town,
Manykivtsi,49.2269355,27.2121811,City/Town,
Manylivka,49.5673945,26.7982015,City/Town,
Manylivske,49.4071205,33.6311705,City/Town,
Manyly,49.7329383,35.6674596,City/Town,
Manzheliia,49.3200327,33.6294512,City/Town,
Manzhosivka,50.6027454,32.4604062,City/Town,
Manzhurka,48.3359213,30.4389171,City/Town,
Manzhykiv Kut,47.8397922,37.9982024,City/Town,
Marachivka,50.3760529,27.0110215,City/Town,
Marakuchka,50.3613743,35.0624012,City/Town,
Marashchanka,50.0415612,24.5385043,City/Town,
Marazliivka,45.8839072,29.8950793,City/Town,
Marchenka,46.533542,33.3591985,City/Town,
Marchenky,50.9135966,35.0834885,City/Town,
Marchykhyna Buda,51.9624384,34.054381,City/Town,
Mardarivka,47.5357489,29.7370298,City/Town,
Marenychi,49.934822,33.9228987,City/Town,
Marfivka,45.1975655,36.0926405,City/Town,
Marfopil,47.6200883,36.3606607,City/Town,
Marhanets,47.6490555,34.649194,City/Town,45718
Marianivka,46.8312457,31.114133,City/Town,
Marianivske,48.4045205,28.6430834,City/Town,
Marianka,48.5252729,36.6957292,City/Town,
Marianopil,48.4127075,31.5810471,City/Town,
Marianske,49.9066118,33.7193235,City/Town,
Mariatyn,51.0179655,29.3475843,City/Town,
Marie-Dmytrivka,48.1387405,33.776904,City/Town,
Marie-Kostiantynivka,48.2244297,33.7398604,City/Town,
Mariia,48.4317138,39.1491986,City/Town,
Mariia-Volia,50.7385943,24.4366827,City/Town,
Mariiampil,49.0315987,24.8539208,City/Town,
Mariika,49.176211,30.1052652,City/Town,
Mariinsky Park Heliport,50.449147,30.541149,heliport,
Marina Roshcha,48.4177574,36.2085871,City/Town,
Marine,47.470835,33.3372581,City/Town,
Marinka,48.3305953,35.2850739,City/Town,
Marinske,50.2810191,32.268332,City/Town,
Mariupol,47.0957648,37.5499621,City/Town,431859
Mariupol International Airport,47.07609939575195,37.44960021972656,medium_airport,
Marivka,48.8169141,36.0714292,City/Town,
Marivske,48.2167242,35.3282298,City/Town,
Markeiev,46.5200957,34.0528208,City/Town,
Markelivka,50.8879423,24.4060151,City/Town,
Markevycheve,47.1576508,30.5308276,City/Town,
Markhalivka,50.2737076,30.3671521,City/Town,
Markivka,49.3020874,34.0736894,City/Town,
Markivske,49.4875308,39.4073181,City/Town,
Markivtsi,48.8287815,24.8030999,City/Town,
Markizivka,49.8030844,32.0629904,City/Town,
Markopil,49.8610911,25.2831829,City/Town,
Markostav,50.7262602,24.3968361,City/Town,
Markova,48.6831159,24.4365769,City/Town,
Markova Volytsia,49.9953311,29.348902,City/Town,
Markove,48.6541127,37.7933133,City/Town,
Markovychi,50.5322738,24.7328411,City/Town,
Markushi,49.8388834,28.5109811,City/Town,
Markyne,47.1898821,38.189029,City/Town,
Marmuliivka,49.5037242,29.605266,City/Town,
Marmuzovychi,49.8862342,24.6322908,City/Town,
Marmyzivka,50.502626,32.9862545,City/Town,
Mars,52.1594278,32.7415432,City/Town,
Marshaly,50.9722159,33.7499136,City/Town,
Marshyntsi,48.2131787,26.2941448,City/Town,
Martivka,46.568274,34.6356393,City/Town,
Marto-Ivanivka,48.6413309,33.1004025,City/Town,
Martonosha,48.7592788,31.7871693,City/Town,
Martove,49.9385629,36.9624244,City/Town,
Martsiianove,47.0912492,30.2775391,City/Town,
Martusivka,50.31349,30.8617264,City/Town,
Martynivka,48.945994,27.726894,City/Town,
Martynivske,47.4659001,31.2753296,City/Town,
Martynkivtsi,49.3072172,26.2596359,City/Town,
Martyntsi,50.7667793,34.3674304,City/Town,
Martyny,49.879562,23.1345021,City/Town,
Martyshkivtsi,49.8194823,25.9607046,City/Town,
Marukhy,51.5811647,33.5318409,City/Town,
Marusenkove,50.7442712,34.398035899999996,City/Town,
Marushivka,50.548438,27.7721005,City/Town,
Marusia,50.6141851,25.002725,City/Town,
Marusyne,48.65025,28.7954184,City/Town,
Marynivka,50.7127735,27.8786725,City/Town,
Marynka,49.2461779,24.2203672,City/Town,
Marynopil,47.4984202,36.8425829,City/Town,
Marynove,47.0897848,30.774867,City/Town,
Marynske,46.9906167,33.8785039,City/Town,
Marynychi,48.1276399,25.0502954,City/Town,
Marynyn,50.8058101,27.1155377,City/Town,
Masalaivka,51.5622486,32.5283475,City/Town,
Masandra,44.515847,34.1838828,City/Town,
Masenzivka,51.8496166,34.0264659,City/Town,
Masevychi,51.2508862,27.2270356,City/Town,
Mashari,50.8887451,34.2653382,City/Town,
Mashcha,50.8405689,26.3959718,City/Town,
Mashchanka,50.429504,34.8142659,City/Town,
Mashenka,47.3835248,29.9048766,City/Town,
Masheve,52.0834236,32.7949216,City/Town,
Mashiv,51.1928908,24.1214323,City/Town,
Mashivka,49.4424436,34.857744,City/Town,
Mashkove,50.5373768,35.0021517,City/Town,
Mashyna,50.2303865,29.1378391,City/Town,
Mashyne,45.3879588,34.1391488,City/Town,
Masiutivka,49.8139836,37.6869983,City/Town,
Masivtsi,49.3679693,27.2312282,City/Town,
Maskivtsi,50.2244461,31.3279544,City/Town,
Maslakove,49.8444365,38.6530317,City/Town,
Maslianka,50.5338851,25.6151937,City/Town,
Maslii,50.1631094,36.0546184,City/Town,
Maslivka,49.3806364,36.1709163,City/Town,
Maslivtsi,49.9561462,34.1239555,City/Town,
Maslopushcha,51.3990424,26.5786942,City/Town,
Maslove,46.879935,30.4480079,City/Town,
Maslovets,51.32505,24.1023833,City/Town,
Massandra Palace Heliport,44.5145,34.2039,heliport,
Masykiv,51.7674713,33.3998439,City/Town,
Mateikiv,48.9740656,27.8056593,City/Town,
Mateikove,49.0392443,27.9517297,City/Town,
Mateiky,51.0865462,25.8867615,City/Town,
Mateivtsi,48.5011378,25.1741431,City/Town,
Mateushivka,49.1861372,25.5016931,City/Town,
Matiasheve,48.410716,37.0603552,City/Town,
Matiashi,50.2047621,24.3632177,City/Town,
Matiashivka,50.0256099,30.6075118,City/Town,
Matiiasove,46.7587779,31.4511097,City/Town,
Matiiovo,48.1320442,22.9080642,City/Town,
Matiivka,51.3644045,32.8907377,City/Town,
Matiuchenkove,48.5407822,34.2191525,City/Town,
Matiushi,49.7676055,29.9104889,City/Town,
Mativ,50.482293,24.5478214,City/Town,
Matkiv,48.9102438,23.1012637,City/Town,
Matlakhove,50.8276878,33.1880347,City/Town,
Matrono-Vasylivka,47.5326486,32.9745628,City/Town,
Matrosivka,45.1166638,35.1417481,City/Town,
Matroska,45.3462288,28.780076,City/Town,
Matrosove,48.1460788,34.4702995,City/Town,
Matsiivka,50.6566791,32.4512038,City/Town,
Matsiorsk,48.6966394,27.3952499,City/Town,
Matskivtsi,49.4158094,26.8757103,City/Town,
Matskova Luchka,49.8732684,32.9653997,City/Town,
Matskove,51.4810589,33.8990027,City/Town,
Matskuly,47.1223255,29.9284465,City/Town,
Matsky,51.4919819,28.3906904,City/Town,
Matsoshyn,50.0228786,23.9906015,City/Town,
Matusiv,49.0538047,31.5629373,City/Town,
Matusivka,48.6556467,31.8823517,City/Town,
Matviikha,49.0074737,29.8970337,City/Town,
Matviikivtsi,49.2781977,26.610798,City/Town,
Matviivka,47.9092144,35.3501465,City/Town,
Matviivtsi,49.9528733,25.9869634,City/Town,
Matyldivka,46.4802846,29.1834339,City/Town,
Matyshivka,46.8399535,30.0521899,City/Town,
Mavdryky,50.1534372,23.772966,City/Town,
Mavkovychi,49.7530664,23.6868403,City/Town,
Maydanetske,48.80617025,30.702908902167472,City/Town,—
Mayske Airfield,48.491944,35.625933,small_airport,
Mazanivka,48.9936639,37.3510085,City/Town,
Mazanka,45.0083751,34.2518495,City/Town,
Mazepyntsi,49.9136551,29.9852379,City/Town,
Mazharka,49.1603736,35.5869188,City/Town,
Mazhary,48.1714363,35.5534803,City/Town,
Mazhuhivka,51.4017092,31.0918346,City/Town,
Maziarka,50.1262978,24.1906087,City/Town,
Maziarnia-Karanska,50.1753636,24.5629865,City/Town,
Mazinky,50.1597093,31.3628192,City/Town,
Maziv,49.7810177,24.5353027,City/Town,
Mazivka,51.3772257,33.9959791,City/Town,
Mazky,50.6023796,32.1029769,City/Town,
Mazne,50.9575786,33.9007611,City/Town,
Maznyky,49.1712673,27.2554206,City/Town,
Mazurivka,48.5331987,28.145684,City/Town,
Mazurove,47.9971852,30.2912522,City/Town,
Mazury,49.8758226,23.0883895,City/Town,
Mechebylove,49.0666025,36.685058,City/Town,
Mechenky,50.3138773,32.4585572,City/Town,
Mechetka,48.1720689,39.3405254,City/Town,
Mechetne,48.0262855,36.348123,City/Town,
Mechnikove,49.7873825,38.0063326,City/Town,
Mechyshchiv,49.3702002,24.8767475,City/Town,
Mechyslavka,48.3716391,30.1651957,City/Town,
Medelivka,50.6433594,29.3264226,City/Town,
Medenychi,49.4329378,23.7499686,City/Town,
Mederove,48.5649371,32.6722874,City/Town,
Medivka,49.2615671,29.3402367,City/Town,
Medova,49.5425251,25.2191516,City/Town,
Medove,47.839912,32.6455868,City/Town,
Medtsi,49.8372093,26.9981378,City/Town,
Medukha,49.1436788,24.8047718,City/Town,
Meduvata,49.0109603,30.0234452,City/Town,
Medvedeve,51.6482159,33.3403493,City/Town,
Medvedivka,49.4390811,26.5311867,City/Town,
Medvedivtsi,49.0854604,25.437591,City/Town,
Medvedykha,49.8895521,28.2316202,City/Town,
Medvezha,48.9899935,28.7711003,City/Town,
Medvezha Balka,47.8629402,32.3504629,City/Town,
Medvezhanka,48.1724013,39.5174956,City/Town,
Medvezhe Vushko,49.1797483,28.3086342,City/Town,
Medvezhyi,48.3607821,23.4405545,City/Town,
Medvidka,49.3786785,28.4622136,City/Town,
Medvyn,49.3931893,30.7675923,City/Town,
Medychne,48.256538,36.2179115,City/Town,
Medyn,49.6118213,26.1423715,City/Town,
Medynia,49.0932824,24.5788922,City/Town,
Medynivka,50.9744536,28.9531662,City/Town,
Medysivka,49.7471774,26.3666681,City/Town,
Medzhybizh,49.4374649,27.3966373,City/Town,
Mefedivka,52.2474192,33.5189477,City/Town,
Mefodiivka,46.885128,31.5618231,City/Town,
Mekhedivka,49.8783878,32.2599619,City/Town,
Mekshunivka,51.5671675,30.7760439,City/Town,
Melekhove,45.0380886,34.7848662,City/Town,
Melekhy,50.2012798,33.064667,City/Town,
Melekine,46.9576016,37.3938907,City/Town,
Meleni,50.8279648,28.8330192,City/Town,
Melentsi,50.0174974,27.9013079,City/Town,
Meleshkiv,48.7189237,29.52002,City/Town,
Meleshkivka,50.7680983,33.9774326,City/Town,
Meleshky,50.2367143,33.7262975,City/Town,
Melesivka,49.6750818,31.9845565,City/Town,
Meliachykha,51.1663097,34.5206214,City/Town,
Melioratyvne,48.6176756,35.4009986,City/Town,
Melitopol,46.8400009,35.35786473485406,City/Town,150768
Melitopol Air Base,46.880001,35.305,medium_airport,
Meliushky,49.8369881,33.4724946,City/Town,
Melna,49.5262965,24.4567227,City/Town,
Melnia,51.3472449,33.0957758,City/Town,
Melnych,49.2329842,24.2892089,City/Town,
Melnychne,49.1156467,23.0254556,City/Town,
Melnykivka,49.1646126,31.6620843,City/Town,
Melnykivtsi,48.9246374,29.0641061,City/Town,
Melnykove,50.6035177,33.9759297,City/Town,
Melnyky,49.0737604,27.7917215,City/Town,
Melnyky-Mostyshche,51.6857585,24.8348593,City/Town,
Melnyky-Richytski,51.7413471,24.7084574,City/Town,
Melnytsia,51.1257493,26.2361085,City/Town,
Melnytsia-Podilska,48.6068617,26.1631907,City/Town,
Memryk,48.123089,37.4002086,City/Town,
Mena,51.52279,32.21638,City/Town,11096
Menchuhove,47.8519016,37.9840105,City/Town,
Menchychi,50.7060382,24.3425277,City/Town,
Menchykury,47.0672368,34.7954625,City/Town,
Mendelieieve,45.3248398,34.1996385,City/Town,
Mendelieievka,47.9415552,34.4373044,City/Town,
Menkivka,50.6501926,29.1591675,City/Town,
Merefa,49.8099956,36.0592351,City/Town,
Mereshchiv,49.607844,24.5733677,City/Town,
Mereshor,48.4043847,23.675629,City/Town,
Merezhky,47.7548066,38.2411482,City/Town,
Merlo,50.1808652,35.6991526,City/Town,
Mertsalivka,48.443129,36.1671619,City/Town,
Merva,50.3487372,25.06354,City/Town,
Mervychi,49.9921467,24.0365669,City/Town,
Mervyn,49.1906818,29.3673342,City/Town,
Mervyntsi,48.3753625,28.0437781,City/Town,
Metalist,47.8234606,38.2900505,City/Town,
Metalivka,50.1164978,36.8224639,City/Town,
Metanivka,48.543892,29.5442736,City/Town,
Metelne,50.6773116,25.8265129,City/Town,
Meteniv,49.7199676,25.0948921,City/Town,
Metkiv,50.7268622,26.1776194,City/Town,
Metolkine,48.9286301,38.5536139,City/Town,
Metropol,46.4587362,34.3486152,City/Town,
Mezenivka,50.6336663,35.3089869,City/Town,
Mezhigyrya Heliport,50.621493,30.460464,heliport,
Mezhova,48.2535877,36.7312858,City/Town,
Mezhove,47.965139,38.0706561,City/Town,
Mezhuivka,47.9485031,34.145158,City/Town,
Mezhybrody,49.1077534,23.6029813,City/Town,
Mezhyhai,49.3672109,24.5226494,City/Town,
Mezhyhir,48.5270305,26.6168579,City/Town,
Mezhyhiria,49.0449147,24.9672202,City/Town,
Mezhyhirka,48.8801075,31.5509505,City/Town,
Mezhyhirtsi,49.1320802,24.7985492,City/Town,
Mezhyhory,49.8419971,25.2841256,City/Town,
Mezhyliska,51.05584,29.3575695,City/Town,
Mezhyrich,50.3057251,26.48374,City/Town,
Mezhyrichchia,50.3366523,24.22641,City/Town,
Mezhyrichka,51.0729345,28.770118,City/Town,
Mezhyriv,49.0800235,27.9953298,City/Town,
Mezhysyt,51.8352287,24.7197164,City/Town,
Mezyn,51.8224514,33.0681163,City/Town,
Mhar,50.038319,33.0695912,City/Town,
Miakenkivka,49.51754,34.0012097,City/Town,
Miakokhid,48.5379637,29.6733705,City/Town,
Miakoty,50.1818581,26.5055883,City/Town,
Miaskivka,49.9702492,28.1946689,City/Town,
Miasozharivka,49.4472274,37.9059245,City/Town,
Miatyn,50.5668439,26.4033494,City/Town,
Michurina,47.4829785,34.5761766,City/Town,
Michurine,48.0993883,30.7081787,City/Town,
Michurinivka,45.6942405,34.3685592,City/Town,
Michurinske,45.0732959,34.7092967,City/Town,
Midianivka,49.1956453,34.1823996,City/Town,
Midianytsia,48.3096915,22.9589669,City/Town,
Midna Ruda,48.5523211,38.2091317,City/Town,
Midne,50.1132962,25.0255588,City/Town,
Mihovo,49.555195,22.7256907,City/Town,
Mikhlivshchyna,51.0955115,29.6417004,City/Town,
Miliardivka,46.7529203,30.2057162,City/Town,
Miliieve,48.334477,25.293677,City/Town,
Milivtsi,48.6391495,26.2965776,City/Town,
Milkovodne,45.8811606,34.4199335,City/Town,
