titles,descriptions,links,pubDates
 Autism awareness: See with the eyes of autistic people," People with autism like Ricky Zehrer often get pigeonholed as though there were just one kind of autism. But it's not that simple, something Zehrer knows first-hand.", https://www.dw.com/en/autism-awareness-see-with-the-eyes-of-autistic-people/a-61322416?maca=en-rss-en-all-1573-rdf, 2022-04-01T14:50:00Z
 Ukraine war: German auto industry alarmed over lack of raw materials, Critical raw materials from Russia and Ukraine could become increasingly scarce as a result of the conflict. Car industry experts called on the EU to seek new markets and boost the domestic extraction of key metals., https://www.dw.com/en/ukraine-war-german-auto-industry-alarmed-over-lack-of-raw-materials/a-61327012?maca=en-rss-en-all-1573-rdf, 2022-04-01T10:51:00Z
 Researchers test far-UVC lamps that kill bacteria safely, Researchers say their far-UVC lamps kill viruses and bacteria in real-world settings in minutes. They say the lamps are safe and would save lives., https://www.dw.com/en/researchers-test-far-uvc-lamps-that-kill-bacteria-safely/a-61305895?maca=en-rss-en-all-1573-rdf, 2022-03-31T17:36:00Z
 Bruce Willis and aphasia ― At a loss for words," Hollywood star Bruce Willis is ""stepping away"" from acting after an aphasia diagnosis. The language disorder affects a patient's ability to communicate with those around them. It's caused by damage to the brain.", https://www.dw.com/en/bruce-willis-and-aphasia-―-at-a-loss-for-words/a-61318166?maca=en-rss-en-all-1573-rdf, 2022-03-31T12:29:00Z
 Unplanned pregnancy is 'a crisis all around us'," A report from the UN's Population Fund says pregnancy is an inevitability, not a choice, for many women lacking education, autonomy or contraception.", https://www.dw.com/en/unplanned-pregnancy-is-a-crisis-all-around-us/a-61314434?maca=en-rss-en-all-1573-rdf, 2022-03-31T11:26:00Z
 Can you have a greener period?, Single-use sanitary products are highly polluting. DW looks at eco-friendly alternatives like menstrual cups and period underwear to see how they fare., https://www.dw.com/en/can-you-have-a-greener-period/a-61247101?maca=en-rss-en-all-1573-rdf, 2022-03-31T07:16:00Z
 Kuwait's climate crisis: A scorching nation in denial," Kuwait, a wealthy oil producer, is among the world's hottest countries. But the climate crisis is largely ignored.", https://www.dw.com/en/kuwait-s-climate-crisis-a-scorching-nation-in-denial/a-61261999?maca=en-rss-en-all-1573-rdf, 2022-03-30T07:49:00Z
 Calls for leadership ahead of Kunming biodiversity deal," With humans facing an existential crisis from biodiversity loss, countries are attempting to strike an agreement along the lines of the Paris climate pact. But the long-delayed process needs political leadership.", https://www.dw.com/en/calls-for-leadership-ahead-of-kunming-biodiversity-deal/a-61297914?maca=en-rss-en-all-1573-rdf, 2022-03-29T20:30:00Z
 The true cost of fracked US 'freedom gas'," Hydraulic fracturing is banned across most of Europe, but, as the EU turns to the US for an alternative gas supply, how much fracked fuel will slip in through the side door?", https://www.dw.com/en/the-true-cost-of-fracked-us-freedom-gas/a-61283540?maca=en-rss-en-all-1573-rdf, 2022-03-28T15:16:00Z
 Artificial whale poop could save the planet — here's how, Whale poop is good for marine life. Researchers hope to use fake feces to capitalize on that and push ocean carbon capture to 50% of global emissions., https://www.dw.com/en/artificial-whale-poop-could-save-the-planet-here-s-how/a-61247529?maca=en-rss-en-all-1573-rdf, 2022-03-28T13:32:00Z
 How Fridays for Future keeps the climate relevant as other crises rage, Climate issues have taken a backseat as crises like the war in Ukraine and the pandemic dominate the news. But Fridays for Future has integrated these emergencies into its activism instead of competing for attention., https://www.dw.com/en/how-fridays-for-future-keeps-the-climate-relevant-as-other-crises-rage/a-61232469?maca=en-rss-en-all-1573-rdf, 2022-03-25T07:41:00Z
 Do octopuses have emotions?," They look so ""alien,"" but octopuses feel and remember pain like we do. We can track their emotional reactions. But their deeper feelings are a mystery.", https://www.dw.com/en/do-octopuses-have-emotions/a-61246001?maca=en-rss-en-all-1573-rdf, 2022-03-24T18:05:00Z
 Superyachts symbolize climate breakdown, Their Russian oligarch owners have put superyachts in the spotlight since the invasion of Ukraine. But what makes these billionaires' toys the ultimate climate killers?, https://www.dw.com/en/superyachts-symbolize-climate-breakdown/a-61245302?maca=en-rss-en-all-1573-rdf, 2022-03-24T15:58:00Z
 'Forgotten people': Sundarbans' climate refugees forced to move again, Sagar Island in India's Sundarbans delta has been the destination for climate refugees from neighboring islands. Now it too is succumbing to rising sea levels., https://www.dw.com/en/forgotten-people-sundarbans-climate-refugees-forced-to-move-again/a-61162969?maca=en-rss-en-all-1573-rdf, 2022-03-21T09:43:00Z
 Indian farmers use tech solutions to keep away marauding monkeys," Instead of using traps or poison, some farmers in India are testing light and sound as kinder ways to keep away monkeys, elephants and other daring would-be diners from their crops, already hit by climate change.", https://www.dw.com/en/indian-farmers-use-tech-solutions-to-keep-away-marauding-monkeys/a-60997954?maca=en-rss-en-all-1573-rdf, 2022-03-18T11:32:00Z
