titles,descriptions,links,pubDates
Covid China: Elderly deaths contradict Shanghai figures ,Official figures claim there have been no Covid deaths in the current outbreak. ,https://www.bbc.co.uk/news/world-asia-china-61117738?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 23:00:07 GMT "
Tropical Storm Megi: Landslides and floods kill 167 in Philippines ,"Tropical Storm Megi devastated the country on Sunday, with houses washed out to sea in one village. ",https://www.bbc.co.uk/news/world-asia-61089853?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 05:29:14 GMT "
Undocumented lotto winner struggles to claim prize ,"An Algerian man in Belgium is fighting to claim his €250,000 winnings because of his status. ",https://www.bbc.co.uk/news/world-europe-61120574?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 14:20:31 GMT "
Climate change: 'We're making wine in Norway' ,"Vineyards are moving further north, but new winemakers say they struggle to be taken seriously. ",https://www.bbc.co.uk/news/business-61093929?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 23:47:33 GMT "
Nigeria's Chibok girls: Why was this former captive treated differently? ,Hassana Adamu speaks to the BBC about feeling neglected on the eighth anniversary of the kidnappings. ,https://www.bbc.co.uk/news/world-africa-61092882?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 23:16:44 GMT "
Patrick Lyoya: Could rethink of US police traffic stops save lives? ,The death of a black man in Michigan after a traffic stop raises questions about police use of force. ,https://www.bbc.co.uk/news/world-us-canada-61123590?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 14:10:55 GMT "
DR Congo conflict: Hiding on top of a hill to escape the rebels ,"Some 50,000 people have found a place of sanctuary from the myriad armed groups in eastern DR Congo. ",https://www.bbc.co.uk/news/world-africa-61092878?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 00:16:10 GMT "
Week in pictures: 9-15 April 2022 ,"A selection of striking images from all over the globe, taken in the past seven days. ",https://www.bbc.co.uk/news/in-pictures-61098288?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 23:48:27 GMT "
Merle Oberon: India's forgotten Hollywood star ,Merle Oberon rose to stardom in the West while furtively hiding the truth of her past in India. ,https://www.bbc.co.uk/news/world-asia-india-61079732?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 23:13:52 GMT "
Sanctioned Russian oligarchs linked to £800m worth of UK property ,"A dozen sanctioned Russians are linked to an estimated £800m worth of property in the UK, BBC analysis reveals. ",https://www.bbc.co.uk/news/world-europe-61080536?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 00:11:57 GMT "
Durban floods: Is it a consequence of climate change? ,"KwaZulu-Natal province has seen some serious flooding, but there isn't one clear explanation. ",https://www.bbc.co.uk/news/61107685?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 09:11:49 GMT "
Invictus Games: Prince Harry and Meghan join opening ceremony in the Netherlands ,The Duke and Duchess of Sussex have not been on this side of the Atlantic together since 2020. ,https://www.bbc.co.uk/news/world-europe-61130412?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 23:38:15 GMT "
"Chernihiv is silent, after having been under constant attack from Russian forces ",The Ukrainian city of Chernihiv was under constant attack until suddenly Russian forces withdrew. ,https://www.bbc.co.uk/news/world-europe-61110910?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 23:02:34 GMT "
Ukraine war: Minesweeping dog helps clear Chernihiv of Russian explosives ,"Patron, a Jack Russell, has so far helped to remove hundreds of explosive devices. ",https://www.bbc.co.uk/news/world-europe-61099213?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 23:02:38 GMT "
US zoo celebrates 50 years of giant pandas ,The tradition of gifted pandas to the US from China hits a 50-year mark at Washington DC's National Zoo. ,https://www.bbc.co.uk/news/world-us-canada-61122320?at_medium=RSS&at_campaign=KARANGA ,"Sat, 16 Apr 2022 00:16:13 GMT "
Former Twitter exec questions seriousness of Musk offer ,"Vivian Schiller, who used to work there, tells Newsnight Elon Musk enjoys ""throwing bombs"" on Twitter. ",https://www.bbc.co.uk/news/business-61117092?at_medium=RSS&at_campaign=KARANGA ,"Fri, 15 Apr 2022 06:28:24 GMT "
