titles,descriptions,links,pubDates
The young rebels fighting for democracy ,The BBC gained rare access to Myanmar's jungle training camps where protesters are turned into soldiers. ,https://www.bbc.co.uk/news/world-asia-61151314?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 22:52:05 GMT "
Hot air balloon makes emergency landing onto Melbourne rooftops ,A man on board filmed as the balloon bounced over roofs and trees during an emergency landing. ,https://www.bbc.co.uk/news/world-australia-61161874?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 14:12:55 GMT "
Macron v Le Pen: Five years of change on show in presidential debate ,Marine Le Pen's last presidential debate was a disaster - but five years on things are different. ,https://www.bbc.co.uk/news/world-europe-61171539?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 00:58:36 GMT "
Struggling to survive in cash-starved Afghanistan ,"Eight months into Taliban rule, the economy and health services have been shattered as funding dries up. ",https://www.bbc.co.uk/news/world-asia-60926471?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 23:53:08 GMT "
Sudan anger over racist slur caught on air at Bashir trial ,A derogatory remark during a live broadcast reveals how racism still permeates all sections of society. ,https://www.bbc.co.uk/news/world-africa-61112459?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 00:09:35 GMT "
"KGF 2, RRR, Pushpa: The southern Indian films winning on Bollywood's turf ","The recent theatrical success of movies like KGF 2 and RRR has revived a debate on the ""pan-Indian"" film. ",https://www.bbc.co.uk/news/world-asia-india-61118482?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 23:45:28 GMT "
Shanghai lockdown: Whole communities relocated in anti-Covid drive ,One community faces relocation to quarantine facilities more than 100 miles (160km) away. ,https://www.bbc.co.uk/news/world-asia-china-61160210?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 23:21:54 GMT "
Emmanuel Macron: From political outsider to president ,"Emmanuel Macron was dismissed as an outsider five years ago. Now, he faces a new challenge: his own record. ",https://www.bbc.co.uk/news/world-europe-61153875?at_medium=RSS&at_campaign=KARANGA ,"Tue, 19 Apr 2022 23:26:46 GMT "
French election: Far-right Le Pen's long quest for power in France ,Marine Le Pen has taken France's National Rally to within touching distance of the presidency. ,https://www.bbc.co.uk/news/world-europe-61147709?at_medium=RSS&at_campaign=KARANGA ,"Tue, 19 Apr 2022 23:35:21 GMT "
The Zomato and Swiggy riders risking their lives to deliver food in 10 minutes ,The BBC followed overworked delivery riders as they raced against time to take food to customers. ,https://www.bbc.co.uk/news/world-asia-india-61147690?at_medium=RSS&at_campaign=KARANGA ,"Tue, 19 Apr 2022 23:03:16 GMT "
"Climate change, albinism and me ",Coco shares her experience of living with albinism in Nigeria. ,https://www.bbc.co.uk/news/world-africa-61150865?at_medium=RSS&at_campaign=KARANGA ,"Tue, 19 Apr 2022 23:01:46 GMT "
Wayne Quilliam: Photographing the diversity of Aboriginal Australia ,Australia has hundreds of Indigenous groups - and Wayne Quilliam is hoping to photograph them all. ,https://www.bbc.co.uk/news/world-australia-61033360?at_medium=RSS&at_campaign=KARANGA ,"Mon, 18 Apr 2022 16:18:26 GMT "
Irish Travellers say racism is causing a suicide crisis ,"More than one in 10 deaths in the community are recorded as suicide, with systematic racism being blamed. ",https://www.bbc.co.uk/news/world-europe-61133612?at_medium=RSS&at_campaign=KARANGA ,"Mon, 18 Apr 2022 16:00:09 GMT "
Ukraine war: How a BBC journalist's family escaped the country ,Vitaly Shevchenko's family fled Ukraine with the help of two BBC audience members. ,https://www.bbc.co.uk/news/world-europe-61139105?at_medium=RSS&at_campaign=KARANGA ,"Mon, 18 Apr 2022 08:00:32 GMT "
